measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,South Carolina,Both,All Ages,Drug use disorders,Percent,1990,0.0345597790769,0.0363448254232,0.0329522213382
Prevalence,South Carolina,Both,All Ages,Opioid use disorders,Percent,1990,0.0162556858903,0.0171689841141,0.0153425352351
Prevalence,South Carolina,Both,All Ages,Cocaine use disorders,Percent,1990,0.00814449647959,0.008609138648,0.00769358260493
Prevalence,South Carolina,Both,All Ages,Amphetamine use disorders,Percent,1990,0.0027773515998,0.00328105735731,0.00234899737543
Prevalence,South Carolina,Both,All Ages,Cannabis use disorders,Percent,1990,0.00718132442535,0.00843476889163,0.0060330632279
Prevalence,South Carolina,Both,All Ages,Other drug use disorders,Percent,1990,0.00104305381375,0.00115362095755,0.000946241275321
Prevalence,South Dakota,Both,All Ages,Drug use disorders,Percent,1992,0.0147438814675,0.0160166106333,0.0135269845338
Prevalence,South Dakota,Both,All Ages,Opioid use disorders,Percent,1992,0.00391409678337,0.00447146932382,0.00343423970762
Prevalence,South Dakota,Both,All Ages,Cocaine use disorders,Percent,1992,0.00284124076782,0.0031466006564,0.00249558303748
Prevalence,South Dakota,Both,All Ages,Amphetamine use disorders,Percent,1992,0.0011218937175,0.00141037805961,0.000835549683097
Prevalence,South Dakota,Both,All Ages,Cannabis use disorders,Percent,1992,0.00612994834532,0.00730456827857,0.00517293732821
Prevalence,South Dakota,Both,All Ages,Other drug use disorders,Percent,1992,0.000915429196142,0.0010010594697,0.000837325382512
Prevalence,Texas,Both,All Ages,Cannabis use disorders,Percent,1992,0.00830089956821,0.00937412540416,0.00729529681318
Prevalence,Texas,Both,All Ages,Other drug use disorders,Percent,1992,0.00112166455628,0.00123675130431,0.00103346454538
Prevalence,Arkansas,Both,All Ages,Cocaine use disorders,Percent,1990,0.00660201992782,0.00706320025303,0.00614575777298
Prevalence,Arkansas,Both,All Ages,Amphetamine use disorders,Percent,1990,0.00649221200336,0.00698102120549,0.00606045038424
Prevalence,Arkansas,Both,All Ages,Cannabis use disorders,Percent,1990,0.0085897707442,0.00983025225583,0.00748748280358
Prevalence,Arkansas,Both,All Ages,Other drug use disorders,Percent,1990,0.000907626578304,0.00100725027887,0.000819268953471
Prevalence,Massachusetts,Both,All Ages,Other drug use disorders,Percent,1992,0.00136095796497,0.0014999869406,0.00123254377819
Prevalence,Tennessee,Both,All Ages,Drug use disorders,Percent,1990,0.0353102893858,0.0370243064302,0.0338524121729
Prevalence,Tennessee,Both,All Ages,Opioid use disorders,Percent,1990,0.0188571149108,0.0197893321795,0.0179055558827
Prevalence,Arkansas,Both,All Ages,Drug use disorders,Percent,1990,0.0347860530484,0.0364447230752,0.033218234455
Prevalence,Arkansas,Both,All Ages,Opioid use disorders,Percent,1990,0.0130998748549,0.0139987377709,0.0122652530234
Prevalence,South Dakota,Both,All Ages,Drug use disorders,Percent,1991,0.0147935952007,0.0159398513755,0.0136415361052
Prevalence,South Dakota,Both,All Ages,Opioid use disorders,Percent,1991,0.00391137573007,0.00446812703976,0.00342676086801
Prevalence,South Dakota,Both,All Ages,Cocaine use disorders,Percent,1991,0.00290472900689,0.00322103936624,0.00254881928508
Prevalence,South Dakota,Both,All Ages,Amphetamine use disorders,Percent,1991,0.00111325536596,0.00140135156775,0.000827395703921
Prevalence,South Dakota,Both,All Ages,Cannabis use disorders,Percent,1991,0.0061525216108,0.00734258126121,0.00519459442429
Prevalence,South Dakota,Both,All Ages,Other drug use disorders,Percent,1991,0.000900275114108,0.000984832715075,0.000822594034269
Prevalence,South Carolina,Both,All Ages,Amphetamine use disorders,Percent,1991,0.00275310996106,0.00329086012517,0.00240449064998
Prevalence,South Carolina,Both,All Ages,Cannabis use disorders,Percent,1991,0.00715024704711,0.00826893979611,0.00603402133991
Prevalence,South Carolina,Both,All Ages,Other drug use disorders,Percent,1991,0.00107797431005,0.00118915660018,0.000985595377133
Prevalence,Minnesota,Both,All Ages,Drug use disorders,Percent,1991,0.0221408345656,0.0233824496565,0.0205402186374
Prevalence,Minnesota,Both,All Ages,Opioid use disorders,Percent,1991,0.00631098274501,0.00693909543957,0.00552866572327
Prevalence,Minnesota,Both,All Ages,Cocaine use disorders,Percent,1991,0.00318284982945,0.00358271272051,0.00276230645996
Prevalence,Minnesota,Both,All Ages,Amphetamine use disorders,Percent,1991,0.00364860142742,0.0041666497696,0.0032266205206
Prevalence,Minnesota,Both,All Ages,Cannabis use disorders,Percent,1991,0.0083101875194,0.0093741181727,0.00720151580729
Prevalence,Minnesota,Both,All Ages,Other drug use disorders,Percent,1991,0.00102580550175,0.00112114926991,0.000927488934425
Prevalence,Alaska,Both,All Ages,Drug use disorders,Percent,1992,0.0284274304085,0.0301257695488,0.0265975294325
Prevalence,Alaska,Both,All Ages,Opioid use disorders,Percent,1992,0.00837944290721,0.00934462021903,0.00743100058759
Prevalence,Alaska,Both,All Ages,Cocaine use disorders,Percent,1992,0.00653519595561,0.00700881056575,0.0060685435518
Prevalence,Alaska,Both,All Ages,Amphetamine use disorders,Percent,1992,0.00131542303955,0.00168459780685,0.000990078136919
Prevalence,Alaska,Both,All Ages,Cannabis use disorders,Percent,1992,0.01148056242,0.0130128008373,0.0102834958708
Prevalence,Alaska,Both,All Ages,Other drug use disorders,Percent,1992,0.00135272080517,0.00148149240122,0.00121898231513
Prevalence,Tennessee,Both,All Ages,Drug use disorders,Percent,1991,0.0352450433009,0.0372197715188,0.0333207727888
Prevalence,Tennessee,Both,All Ages,Opioid use disorders,Percent,1991,0.0187889895648,0.0205172418591,0.017145142215
Prevalence,Tennessee,Both,All Ages,Cocaine use disorders,Percent,1991,0.00570136596198,0.00616995309608,0.00531963118357
Prevalence,Tennessee,Both,All Ages,Amphetamine use disorders,Percent,1991,0.00345210606115,0.00398324953819,0.00301676228569
Prevalence,Tennessee,Both,All Ages,Cannabis use disorders,Percent,1991,0.00698437551788,0.00799232873448,0.00597103313082
Prevalence,Tennessee,Both,All Ages,Other drug use disorders,Percent,1991,0.00118173396372,0.00127731193778,0.00107975918586
Prevalence,United States,Both,All Ages,Other drug use disorders,Percent,1992,0.00121031169066,0.00130754632574,0.00110819257409
Prevalence,Colorado,Both,All Ages,Drug use disorders,Percent,1991,0.0287205583651,0.0302800634144,0.0271745911751
Prevalence,Colorado,Both,All Ages,Opioid use disorders,Percent,1991,0.00727742512385,0.00812979748938,0.00649730343219
Prevalence,Colorado,Both,All Ages,Cocaine use disorders,Percent,1991,0.00854784920703,0.00904433493778,0.00801137613634
Prevalence,Colorado,Both,All Ages,Amphetamine use disorders,Percent,1991,0.00190022190738,0.00231755092273,0.00156436098915
Prevalence,Colorado,Both,All Ages,Cannabis use disorders,Percent,1991,0.0104148584574,0.0114933778944,0.00924795684876
Prevalence,Colorado,Both,All Ages,Other drug use disorders,Percent,1991,0.00121559815922,0.00133610300774,0.00108300862838
Prevalence,Colorado,Both,All Ages,Drug use disorders,Percent,1990,0.0287073763075,0.0305146682625,0.0271776474537
Prevalence,Colorado,Both,All Ages,Opioid use disorders,Percent,1990,0.00720125926132,0.00802892759338,0.00645184345574
Prevalence,Colorado,Both,All Ages,Cocaine use disorders,Percent,1990,0.00857478887646,0.00911336232744,0.00810745935366
Prevalence,Colorado,Both,All Ages,Amphetamine use disorders,Percent,1990,0.00191145506332,0.00238297667285,0.00155075808786
Prevalence,Colorado,Both,All Ages,Cannabis use disorders,Percent,1990,0.0104386636903,0.0116924336481,0.00921920025512
Prevalence,Colorado,Both,All Ages,Other drug use disorders,Percent,1990,0.00117259930359,0.0012946602052,0.00105748080307
Prevalence,California,Both,All Ages,Cannabis use disorders,Percent,1991,0.0126196437794,0.0138342450464,0.0114553593674
Prevalence,California,Both,All Ages,Other drug use disorders,Percent,1991,0.00128174423941,0.00141579787486,0.00116562228814
Prevalence,Texas,Both,All Ages,Drug use disorders,Percent,1990,0.0247591612731,0.0264748887872,0.0232083334613
Prevalence,Texas,Both,All Ages,Opioid use disorders,Percent,1990,0.0078117923564,0.00865387963641,0.00702533895686
Prevalence,Texas,Both,All Ages,Cocaine use disorders,Percent,1990,0.00599344647968,0.0064860664012,0.00554185219288
Prevalence,Texas,Both,All Ages,Amphetamine use disorders,Percent,1990,0.00198456112538,0.00248405349301,0.00161334847466
Prevalence,Virginia,Both,All Ages,Drug use disorders,Percent,1990,0.0269009028569,0.0286728782898,0.0253728893476
Prevalence,Virginia,Both,All Ages,Opioid use disorders,Percent,1990,0.0093746714911,0.0102514990099,0.00851645721961
Prevalence,Virginia,Both,All Ages,Cocaine use disorders,Percent,1990,0.00587438136241,0.00640457673916,0.00539656376328
Prevalence,Virginia,Both,All Ages,Amphetamine use disorders,Percent,1990,0.00288996516321,0.00339139980174,0.00243235319985
Prevalence,Virginia,Both,All Ages,Cannabis use disorders,Percent,1990,0.00821438579779,0.00956523411645,0.0070058800575
Prevalence,Virginia,Both,All Ages,Other drug use disorders,Percent,1990,0.00107631670655,0.00118868140979,0.000967733324769
Prevalence,Nevada,Both,All Ages,Drug use disorders,Percent,1991,0.0342422980526,0.0360729460674,0.0323899751883
Prevalence,Nevada,Both,All Ages,Opioid use disorders,Percent,1991,0.0159827130232,0.0174104491313,0.0145101216971
Prevalence,Nevada,Both,All Ages,Cocaine use disorders,Percent,1991,0.00585028699639,0.00627510033622,0.00545693271704
Prevalence,Nevada,Both,All Ages,Amphetamine use disorders,Percent,1991,0.0036268667439,0.00414197245505,0.00321901539244
Prevalence,Nevada,Both,All Ages,Cannabis use disorders,Percent,1991,0.00825353531579,0.00942052983233,0.0072306588099
Prevalence,Nevada,Both,All Ages,Other drug use disorders,Percent,1991,0.00133264653565,0.00147159459931,0.00123331378469
Prevalence,Vermont,Both,All Ages,Drug use disorders,Percent,1991,0.036371130088,0.0383336588779,0.0344306190164
Prevalence,Vermont,Both,All Ages,Opioid use disorders,Percent,1991,0.018413161598,0.0200401388645,0.016900020435
Prevalence,Vermont,Both,All Ages,Cocaine use disorders,Percent,1991,0.00308194621999,0.00344296222474,0.00272121327538
Prevalence,Vermont,Both,All Ages,Amphetamine use disorders,Percent,1991,0.001209782149,0.00156644337836,0.000881070379087
Prevalence,Vermont,Both,All Ages,Cannabis use disorders,Percent,1991,0.0134316149829,0.014972376435,0.0122548183258
Prevalence,Vermont,Both,All Ages,Other drug use disorders,Percent,1991,0.00113607754067,0.00124565659497,0.00104338207298
Prevalence,Montana,Both,All Ages,Drug use disorders,Percent,1992,0.0247294776522,0.0260205721169,0.0232613731899
Prevalence,Montana,Both,All Ages,Opioid use disorders,Percent,1992,0.00994647863204,0.0109981028415,0.00889383214364
Prevalence,Montana,Both,All Ages,Cocaine use disorders,Percent,1992,0.00284414084952,0.00318733920523,0.0025581503013
Prevalence,Montana,Both,All Ages,Amphetamine use disorders,Percent,1992,0.00110689295743,0.00143807422623,0.000821562001065
Prevalence,Montana,Both,All Ages,Cannabis use disorders,Percent,1992,0.0101979557967,0.0112274462206,0.00915627894838
Prevalence,Montana,Both,All Ages,Other drug use disorders,Percent,1992,0.00106513980091,0.00116076473814,0.000968752983755
Prevalence,Pennsylvania,Both,All Ages,Drug use disorders,Percent,1990,0.0347513523556,0.0364210682005,0.0333254880051
Prevalence,Pennsylvania,Both,All Ages,Opioid use disorders,Percent,1990,0.0184633255414,0.0193925378554,0.0175733417696
Prevalence,Pennsylvania,Both,All Ages,Cocaine use disorders,Percent,1990,0.00657117451148,0.00705692211267,0.00610594169047
Prevalence,Mississippi,Both,All Ages,Drug use disorders,Percent,1992,0.027576276012,0.0294944921968,0.0259997515188
Prevalence,Mississippi,Both,All Ages,Opioid use disorders,Percent,1992,0.0103004051058,0.01142162162,0.0092266465352
Prevalence,Mississippi,Both,All Ages,Cocaine use disorders,Percent,1992,0.00645634060494,0.00697328121552,0.00604398092783
Prevalence,Mississippi,Both,All Ages,Amphetamine use disorders,Percent,1992,0.00204853712022,0.00251666156167,0.00167629826012
Prevalence,Mississippi,Both,All Ages,Cannabis use disorders,Percent,1992,0.0083698106684,0.0095586870964,0.00732091621328
Prevalence,Colorado,Both,All Ages,Drug use disorders,Percent,1992,0.028797549352,0.0303791528288,0.0268638791006
Prevalence,Colorado,Both,All Ages,Opioid use disorders,Percent,1992,0.00733014319697,0.0081841686632,0.00655188445458
Prevalence,Colorado,Both,All Ages,Cocaine use disorders,Percent,1992,0.00851987953634,0.00901239851778,0.00799303605384
Prevalence,Colorado,Both,All Ages,Amphetamine use disorders,Percent,1992,0.00188925715996,0.00230335927127,0.0015519848138
Prevalence,Colorado,Both,All Ages,Cannabis use disorders,Percent,1992,0.0103928252008,0.0114699688662,0.00922719826623
Prevalence,Colorado,Both,All Ages,Other drug use disorders,Percent,1992,0.00125630889898,0.00138038280044,0.00112081638678
Prevalence,Missouri,Both,All Ages,Opioid use disorders,Percent,1992,0.0100637034061,0.0108458193925,0.00921907388345
Prevalence,Missouri,Both,All Ages,Cocaine use disorders,Percent,1992,0.00243687028375,0.00273068458864,0.00216822023371
Prevalence,Missouri,Both,All Ages,Amphetamine use disorders,Percent,1992,0.00148436735177,0.001942314868,0.00116554272321
Prevalence,Missouri,Both,All Ages,Cannabis use disorders,Percent,1992,0.00841618398601,0.00940234721972,0.00735077413497
Prevalence,Missouri,Both,All Ages,Other drug use disorders,Percent,1992,0.00113961517092,0.00125785247114,0.00103286356377
Prevalence,Mississippi,Both,All Ages,Other drug use disorders,Percent,1991,0.000944929231458,0.00102774101689,0.000863154749584
Prevalence,Utah,Both,All Ages,Drug use disorders,Percent,1991,0.0306691696398,0.0326570018011,0.0285742822602
Prevalence,Utah,Both,All Ages,Opioid use disorders,Percent,1991,0.0152681152574,0.0166040105682,0.0138506874871
Prevalence,Utah,Both,All Ages,Cocaine use disorders,Percent,1991,0.00504402829188,0.00548171140093,0.00464431515101
Prevalence,Utah,Both,All Ages,Amphetamine use disorders,Percent,1991,0.00395600352487,0.00449899898484,0.00350222245918
Prevalence,Utah,Both,All Ages,Cannabis use disorders,Percent,1991,0.00612310451185,0.00724291832484,0.00507582669955
Prevalence,Utah,Both,All Ages,Other drug use disorders,Percent,1991,0.000975558861406,0.00108327279421,0.000875031024935
Prevalence,Connecticut,Both,All Ages,Drug use disorders,Percent,1990,0.0391962157014,0.0408690802154,0.0375416898536
Prevalence,Connecticut,Both,All Ages,Opioid use disorders,Percent,1990,0.0173388730454,0.0183571797228,0.0163279014878
Prevalence,Connecticut,Both,All Ages,Cocaine use disorders,Percent,1990,0.0085106045505,0.0090088462291,0.00804359724153
Prevalence,Connecticut,Both,All Ages,Amphetamine use disorders,Percent,1990,0.00348914872484,0.0039565959837,0.00303993019193
Prevalence,Connecticut,Both,All Ages,Cannabis use disorders,Percent,1990,0.00978389062126,0.0110768406471,0.00866033504158
Prevalence,Connecticut,Both,All Ages,Other drug use disorders,Percent,1990,0.0011824586852,0.00129878861254,0.00106911484083
Prevalence,Virginia,Both,All Ages,Drug use disorders,Percent,1992,0.0265386899773,0.0284469042193,0.0249539353065
Prevalence,Virginia,Both,All Ages,Opioid use disorders,Percent,1992,0.00929599787124,0.0102252806515,0.00832284599443
Prevalence,Virginia,Both,All Ages,Cocaine use disorders,Percent,1992,0.00577248993977,0.00627287481589,0.00532225558511
Prevalence,Virginia,Both,All Ages,Amphetamine use disorders,Percent,1992,0.00281612165395,0.00329402661826,0.00242291774127
Prevalence,Virginia,Both,All Ages,Cannabis use disorders,Percent,1992,0.00804034943083,0.00912080068224,0.00700516685647
Prevalence,Virginia,Both,All Ages,Other drug use disorders,Percent,1992,0.00112999990938,0.00124362189442,0.00102493110458
Prevalence,Washington,Both,All Ages,Drug use disorders,Percent,1992,0.0326496208422,0.0344005618514,0.0310521841978
Prevalence,Washington,Both,All Ages,Opioid use disorders,Percent,1992,0.013219026291,0.0142516636414,0.0121473004938
Prevalence,Washington,Both,All Ages,Cocaine use disorders,Percent,1992,0.00446092167883,0.00488906581211,0.00403837521599
Prevalence,Washington,Both,All Ages,Amphetamine use disorders,Percent,1992,0.0022840378087,0.00278996874698,0.00189162788196
Prevalence,Washington,Both,All Ages,Cannabis use disorders,Percent,1992,0.0121079102269,0.0135916778939,0.01093310355
Prevalence,Washington,Both,All Ages,Other drug use disorders,Percent,1992,0.00133345428189,0.00146094814975,0.0012044879504
Prevalence,West Virginia,Both,All Ages,Drug use disorders,Percent,1992,0.0431736167837,0.0449877229349,0.0411872437849
Prevalence,West Virginia,Both,All Ages,Opioid use disorders,Percent,1992,0.0257273395798,0.0272169446071,0.0243069504823
Prevalence,West Virginia,Both,All Ages,Cocaine use disorders,Percent,1992,0.00544253140648,0.00580516765472,0.00501889478653
Prevalence,District of Columbia,Both,All Ages,Drug use disorders,Percent,1990,0.0448570186189,0.0467523024432,0.043103822623
